QSPRID	O00222_imputed_Label	O15303_imputed_Label	P41594_imputed_Label	Q13255_imputed_Label	Q14416_imputed_Label	Q14831_imputed_Label	Q14832_imputed_Label	Q14833_imputed_Label	O00222_imputed_Prediction	O15303_imputed_Prediction	P41594_imputed_Prediction	Q13255_imputed_Prediction	Q14416_imputed_Prediction	Q14831_imputed_Prediction	Q14832_imputed_Prediction	Q14833_imputed_Prediction	Fold
tutorial_data_3412	5.071	4.955	6.461	7.795	6.825	4.752	6.044	6.46	5.071	4.955	6.169	7.253	6.825	4.752	6.044	6.203	3.0
tutorial_data_2236	5.071	4.955	5.41	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.836	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_6227	3.851	4.51	6.461	6.286	6.825	3.772	6.044	5.1	4.668	4.735	6.461	6.286	6.825	4.451	6.044	5.453	3.0
tutorial_data_1330	5.071	4.955	6.461	6.286	6.378	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.264	4.752	6.044	5.834	3.0
tutorial_data_5301	5.071	4.955	6.461	6.286	4.9	4.752	6.044	5.834	5.071	4.955	6.461	6.286	5.633	4.752	6.044	5.834	3.0
tutorial_data_6614	5.071	4.955	6.221	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.162	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_2245	5.071	4.955	5.64	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.738	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_5775	5.071	4.955	6.461	6.22	6.825	4.752	6.044	5.834	5.071	4.955	6.111	5.858	6.825	4.752	6.044	5.834	3.0
tutorial_data_1727	5.071	4.955	6.302	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.343	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_4397	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.49	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.24	3.0
tutorial_data_3140	5.071	4.955	6.461	5.05	6.825	4.752	6.044	5.834	5.071	4.955	6.802	5.899	6.825	4.752	6.044	5.834	3.0
tutorial_data_971	5.071	4.955	6.461	6.286	7.638	4.752	6.044	5.834	5.057	4.972	6.461	6.029	7.255	4.802	5.835	5.667	3.0
tutorial_data_1443	5.071	4.955	6.461	6.286	6.6	4.752	6.044	5.834	4.857	4.964	6.761	6.517	6.025	4.602	5.635	5.472	3.0
tutorial_data_1293	5.071	4.955	6.461	8.4	6.825	4.752	6.044	5.834	4.857	4.964	7.861	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_3877	5.071	4.955	6.461	6.635	6.825	4.752	6.044	5.85	5.071	4.955	6.461	7.401	6.825	4.752	6.044	6.041	3.0
tutorial_data_3434	5.071	4.955	6.461	7.09	6.825	4.752	6.044	5.645	5.071	4.955	6.461	7.157	6.825	4.752	6.044	6.382	3.0
tutorial_data_2630	5.071	4.955	6.461	6.286	7.58	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.536	4.752	6.044	5.834	3.0
tutorial_data_3113	5.071	4.955	6.22	5.0	6.825	4.752	6.044	5.834	5.071	4.955	6.802	5.899	6.825	4.752	6.044	5.834	3.0
tutorial_data_1792	5.071	4.955	6.461	6.286	6.44	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.006	4.752	5.816	5.834	3.0
tutorial_data_4472	5.071	4.955	6.39	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.569	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_7359	5.071	4.955	7.05	8.1	6.825	4.752	6.044	5.834	5.071	4.955	6.256	6.368	6.825	4.752	6.044	5.834	3.0
tutorial_data_6068	5.071	4.955	6.461	6.2	6.825	4.752	6.044	5.834	5.071	4.955	6.461	6.34	6.825	4.752	6.044	5.834	3.0
tutorial_data_4222	5.071	4.955	6.303	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.626	5.829	6.825	4.752	6.044	5.834	3.0
tutorial_data_1360	5.071	4.955	6.461	6.286	5.2	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.204	4.752	6.044	5.834	3.0
tutorial_data_5007	5.071	4.955	5.02	6.62	6.825	4.752	6.044	5.834	5.071	4.955	4.0	5.45	6.825	4.752	6.044	5.834	3.0
tutorial_data_5582	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.39	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.948	3.0
tutorial_data_1435	5.071	4.955	6.461	6.286	6.55	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.66	4.752	6.044	5.834	3.0
tutorial_data_2654	5.071	4.955	6.461	6.286	7.96	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.5	4.752	5.74	5.834	3.0
tutorial_data_2628	5.071	4.955	6.461	6.286	8.095	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.648	4.752	6.044	5.834	3.0
tutorial_data_1257	5.071	4.955	6.123	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.625	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_4306	5.071	4.955	4.57	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.393	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_5059	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.246	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_3034	6.638	4.955	6.461	6.286	6.825	5.0	6.044	5.834	5.473	4.955	6.461	6.286	6.825	5.25	6.044	5.533	3.0
tutorial_data_1881	5.071	4.955	6.461	9.0	6.825	4.752	6.044	5.834	5.071	4.955	6.461	7.891	6.825	4.752	6.044	5.834	3.0
tutorial_data_6188	5.071	4.955	6.461	4.4	6.825	4.752	6.044	5.834	5.745	5.139	5.537	5.32	5.689	4.62	5.575	5.484	3.0
tutorial_data_5304	5.071	4.955	6.461	6.286	6.1	4.752	6.044	5.834	5.071	4.955	6.461	6.286	5.633	4.752	6.044	5.834	3.0
tutorial_data_6559	5.071	4.955	6.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.802	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_8066	5.071	4.955	6.48	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.044	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_5044	5.071	4.955	7.605	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.357	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_6186	5.071	4.955	3.81	4.34	3.239	4.752	6.044	3.077	5.178	5.039	5.837	5.261	4.69	4.515	5.166	5.37	3.0
tutorial_data_7726	5.071	4.955	5.0	8.521	6.825	4.752	6.044	5.834	5.071	4.955	6.274	6.851	6.825	4.752	6.044	5.834	3.0
tutorial_data_3350	5.071	4.955	6.06	7.96	6.825	4.752	6.044	5.834	5.071	4.955	5.982	7.305	6.825	4.752	6.044	5.834	3.0
tutorial_data_6810	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.343	4.857	4.964	6.761	6.512	6.26	4.602	5.635	5.198	3.0
tutorial_data_5430	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.18	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.808	3.0
tutorial_data_618	5.071	4.955	6.461	6.286	7.51	4.752	6.044	5.834	5.057	4.972	6.461	6.029	7.289	4.802	5.835	5.667	3.0
tutorial_data_5441	5.071	4.955	6.461	6.286	6.825	4.752	6.044	7.07	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.84	3.0
tutorial_data_506	5.071	4.955	6.461	6.286	5.53	4.752	6.044	5.834	4.857	4.964	6.761	6.517	4.774	4.602	5.635	5.467	3.0
tutorial_data_1121	5.071	4.955	7.36	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.524	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_3348	5.071	4.955	8.091	6.286	6.825	4.752	6.044	5.834	5.071	4.955	8.424	5.933	6.825	4.752	6.044	5.834	3.0
tutorial_data_7016	5.071	4.955	7.07	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.338	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_5893	5.071	4.955	6.36	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.138	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_1240	5.071	4.955	6.461	6.286	7.0	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.57	4.752	6.044	5.834	3.0
tutorial_data_485	5.071	4.955	6.461	6.286	6.76	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.11	4.752	6.044	5.834	3.0
tutorial_data_4115	5.071	4.955	5.96	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.278	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_4532	5.071	4.955	8.1	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.64	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_4843	5.071	4.955	7.85	6.286	6.825	4.752	6.044	5.834	4.857	4.964	6.845	6.06	6.26	4.602	5.635	5.467	3.0
tutorial_data_5618	5.071	4.955	4.975	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.33	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_5058	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.246	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_1164	5.071	4.955	6.461	6.286	6.192	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.106	4.752	6.044	5.834	3.0
tutorial_data_4739	5.071	4.955	7.11	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.426	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_2960	5.071	4.955	6.461	7.521	6.825	4.752	6.044	5.834	5.071	4.955	6.169	7.224	6.825	4.752	6.044	5.834	3.0
tutorial_data_1148	6.47	4.955	4.0	4.75	6.825	5.12	6.044	5.03	6.044	4.955	4.71	4.733	7.236	5.106	6.491	5.277	3.0
tutorial_data_1788	5.071	4.955	6.461	6.286	6.8	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.006	4.752	5.816	5.834	3.0
tutorial_data_5272	5.071	4.955	6.461	6.286	6.28	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.896	4.752	6.044	5.834	3.0
tutorial_data_5788	5.071	4.955	8.195	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.948	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_1919	5.071	4.955	7.55	6.19	6.825	4.752	6.044	5.834	5.071	4.955	6.55	5.266	6.825	4.752	6.044	5.834	3.0
tutorial_data_4169	5.071	4.955	5.03	6.286	6.825	4.752	6.044	5.834	4.857	4.964	5.916	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_7651	5.071	4.955	7.89	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.552	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_617	5.071	4.955	6.461	6.286	5.96	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.381	4.752	6.044	5.834	3.0
tutorial_data_6143	5.071	4.955	6.461	6.286	6.18	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.784	4.752	5.835	5.834	3.0
tutorial_data_4447	5.071	4.955	5.85	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.732	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_284	5.456	4.955	6.461	6.286	6.825	5.62	6.044	5.0	5.459	4.955	6.461	6.286	6.825	5.125	6.044	5.263	3.0
tutorial_data_4767	5.071	4.955	6.58	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.735	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_6292	4.82	4.955	4.0	4.0	6.96	4.752	7.0	4.66	5.088	5.156	6.461	6.286	6.975	4.512	6.868	5.821	3.0
tutorial_data_6600	5.071	4.955	6.521	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.748	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_7330	5.071	4.955	5.651	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.626	5.829	6.825	4.752	6.044	5.834	3.0
tutorial_data_3414	5.071	4.955	6.461	7.02	6.825	4.752	6.044	5.3	5.071	4.955	6.461	7.171	6.825	4.752	6.044	5.798	3.0
tutorial_data_7856	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.89	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.192	3.0
tutorial_data_5349	5.071	4.955	6.461	6.286	8.15	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.59	4.752	6.044	5.834	3.0
tutorial_data_5162	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.94	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.64	3.0
tutorial_data_5015	5.071	4.955	4.0	6.64	6.825	4.752	6.044	5.834	5.071	4.955	4.0	6.076	6.825	4.752	6.044	5.834	3.0
tutorial_data_6179	5.071	4.955	6.461	3.125	6.825	4.752	6.044	5.834	5.178	5.039	5.663	5.92	5.599	4.515	5.166	5.37	3.0
tutorial_data_4524	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	4.857	4.964	5.965	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_2301	5.071	4.955	7.91	6.286	6.825	4.752	6.044	5.834	5.057	4.955	7.003	6.029	6.46	4.752	6.044	5.834	3.0
tutorial_data_7451	5.071	4.955	8.915	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.927	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_5019	5.071	4.955	4.0	6.282	6.825	4.752	6.044	5.834	5.071	4.955	4.204	5.618	6.825	4.752	6.044	5.834	3.0
tutorial_data_7446	5.071	4.955	7.35	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.804	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_6500	5.071	4.955	6.461	6.286	6.825	4.752	6.044	4.523	4.857	4.964	7.238	6.517	6.26	4.602	5.635	5.1	3.0
tutorial_data_1493	5.071	4.955	7.16	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.634	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_3783	5.071	4.955	6.65	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.974	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_6214	5.66	4.955	6.461	6.286	6.825	4.752	6.044	6.27	5.075	5.032	6.461	6.286	6.825	4.602	6.044	5.351	3.0
tutorial_data_1379	5.071	4.955	6.461	6.286	6.81	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.566	4.752	6.044	5.834	3.0
tutorial_data_1567	5.071	4.955	6.461	6.286	6.64	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.888	4.752	6.044	5.834	3.0
tutorial_data_5188	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	4.857	4.964	6.564	6.517	6.26	4.602	5.635	5.472	3.0
tutorial_data_3489	5.071	4.955	6.461	5.22	6.825	4.752	6.044	5.834	4.857	4.964	5.802	5.911	5.784	4.602	5.635	5.467	3.0
tutorial_data_3404	5.071	4.955	6.461	5.0	6.825	4.752	6.044	5.834	5.071	4.955	6.461	6.244	6.825	4.752	6.044	5.667	3.0
tutorial_data_6988	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.76	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.56	3.0
tutorial_data_3876	5.071	4.955	6.461	6.325	6.825	4.752	6.044	6.29	5.071	4.955	6.461	6.693	6.825	4.752	6.044	5.976	3.0
tutorial_data_622	5.071	4.955	6.461	6.286	7.09	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.429	4.752	6.044	5.834	3.0
tutorial_data_5351	5.071	4.955	6.461	6.286	7.52	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.512	4.752	6.044	5.834	3.0
tutorial_data_6636	5.071	4.955	5.15	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.526	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_8177	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.659	4.857	4.964	7.149	6.517	6.26	4.602	5.635	4.967	3.0
tutorial_data_371	5.071	4.955	5.37	8.59	6.825	4.752	6.044	5.834	5.071	4.955	5.702	7.127	6.825	4.752	6.044	5.834	3.0
tutorial_data_4444	5.071	4.955	5.62	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.018	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_4844	5.071	4.955	7.125	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.62	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_5336	5.071	4.955	6.461	6.286	6.61	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.748	4.752	6.044	5.834	3.0
tutorial_data_4638	5.071	4.955	5.7	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.22	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_5280	5.071	4.523	4.523	6.286	5.66	4.752	4.523	4.523	5.071	4.782	5.686	6.286	6.79	4.752	5.436	5.309	3.0
tutorial_data_7019	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.97	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.226	3.0
tutorial_data_5369	5.071	4.955	6.42	6.286	6.825	4.752	6.044	5.834	4.857	4.964	6.914	6.895	6.26	4.602	5.635	5.467	3.0
tutorial_data_4466	5.071	4.955	8.64	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.551	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_5163	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.83	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.444	3.0
tutorial_data_8126	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.0	4.857	4.964	7.149	6.517	6.26	4.602	5.635	5.541	3.0
tutorial_data_3548	5.071	4.955	4.5	6.286	6.825	4.752	6.044	5.834	4.857	4.964	6.57	6.517	6.26	4.602	5.635	5.472	3.0
tutorial_data_5036	5.071	4.955	6.461	6.286	6.825	4.752	6.044	7.37	5.071	4.955	6.461	6.286	6.825	4.752	6.044	7.676	3.0
tutorial_data_6713	5.071	4.955	6.212	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.569	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_7575	5.071	4.955	7.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.891	6.286	6.825	4.752	6.416	5.834	3.0
tutorial_data_8037	4.915	5.979	6.461	6.286	8.029	4.752	7.817	5.834	5.045	5.184	6.461	6.286	6.933	4.752	6.869	5.834	3.0
tutorial_data_169	5.071	4.955	6.461	8.16	6.825	4.752	6.044	5.834	5.071	4.955	5.409	8.02	6.825	4.752	6.044	5.834	3.0
tutorial_data_5818	5.071	4.955	8.42	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.958	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_7442	5.071	4.955	6.97	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.267	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_4289	5.071	4.955	5.0	8.05	6.825	4.752	6.044	5.834	5.071	4.955	6.461	7.178	6.825	4.752	6.044	5.834	3.0
tutorial_data_1503	5.071	4.955	6.461	6.286	7.18	4.752	6.044	5.834	5.057	4.972	6.461	6.029	7.181	4.802	5.835	5.667	3.0
tutorial_data_2127	5.071	4.955	5.34	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.064	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_2059	5.071	4.955	6.461	7.8	6.825	4.752	6.044	5.834	5.071	4.955	5.292	8.012	6.825	4.752	6.044	5.834	3.0
tutorial_data_6264	5.071	4.955	6.461	6.286	5.748	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.38	4.752	6.684	5.834	3.0
tutorial_data_3775	5.071	4.955	7.42	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.838	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_8115	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.62	4.857	4.964	7.149	6.517	6.26	4.602	5.635	5.735	3.0
tutorial_data_4229	5.071	4.955	6.461	6.286	6.93	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.584	4.752	6.044	5.834	3.0
tutorial_data_5524	5.071	4.955	6.461	6.286	7.87	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.635	4.752	6.044	5.834	3.0
tutorial_data_2675	5.071	4.955	4.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.694	6.286	6.825	4.752	6.044	5.838	3.0
tutorial_data_6564	5.071	4.955	6.28	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.947	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_3124	5.071	4.955	6.461	6.286	8.131	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.536	4.752	6.044	5.834	3.0
tutorial_data_2600	5.071	4.955	6.461	6.286	7.09	4.752	6.044	5.834	5.057	4.972	6.461	6.029	7.107	4.802	5.835	5.667	3.0
tutorial_data_7829	5.071	4.955	6.461	6.286	6.825	4.752	6.044	7.3	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.638	3.0
tutorial_data_1397	5.071	4.955	6.461	6.286	6.1	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.28	4.752	6.044	5.834	3.0
tutorial_data_4220	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.0	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.803	3.0
tutorial_data_805	5.071	4.955	6.461	6.286	5.3	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.398	4.752	6.044	5.834	3.0
tutorial_data_12	5.071	4.955	6.461	6.45	6.825	4.752	6.044	5.834	5.071	4.955	6.004	7.557	6.825	4.752	6.044	5.834	3.0
tutorial_data_4287	5.071	4.955	5.523	6.0	6.825	4.752	6.044	5.834	5.071	4.955	5.628	6.872	6.825	4.752	6.044	5.834	3.0
tutorial_data_7642	5.071	4.955	7.6	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.422	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_3967	5.071	4.955	6.461	6.286	8.6	4.752	6.044	5.834	5.071	4.955	6.461	6.286	8.162	4.752	6.044	5.834	3.0
tutorial_data_5445	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.06	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.3	3.0
tutorial_data_2489	5.071	4.955	6.11	5.0	6.825	4.752	6.044	5.834	5.071	4.955	6.296	5.599	6.825	4.752	6.044	5.834	3.0
tutorial_data_6536	5.071	4.955	6.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.944	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_5165	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.81	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.728	3.0
tutorial_data_7017	5.071	4.955	6.461	6.01	6.825	4.752	6.044	5.834	4.857	4.964	6.634	6.517	6.26	4.602	5.635	5.3	3.0
tutorial_data_5258	5.071	4.955	6.461	6.286	6.76	4.752	6.044	5.834	5.071	4.869	6.074	6.286	7.375	4.752	5.74	5.572	3.0
tutorial_data_1497	5.071	4.955	6.6	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.792	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_6363	5.771	6.4	4.0	6.286	8.33	4.752	8.29	4.68	5.088	5.18	6.113	6.071	6.779	4.512	6.256	5.821	3.0
tutorial_data_4655	5.071	4.955	8.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.62	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_6532	5.071	4.955	7.07	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.212	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_3184	5.071	4.955	6.461	6.286	7.787	4.752	6.044	5.834	5.071	4.955	6.461	6.286	8.168	4.752	6.044	5.834	3.0
tutorial_data_4036	5.071	4.955	6.461	6.286	7.14	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.55	4.752	6.044	5.834	3.0
tutorial_data_6467	5.08	4.955	6.461	6.286	6.825	4.94	6.044	5.06	4.619	4.926	6.461	6.286	6.825	4.451	6.044	5.399	3.0
tutorial_data_3185	5.071	4.955	6.461	6.286	7.707	4.752	6.044	5.834	5.071	4.955	6.461	6.286	8.113	4.752	6.044	5.834	3.0
tutorial_data_1080	5.071	4.955	6.461	6.286	7.52	4.752	6.044	5.834	5.057	4.972	6.461	6.029	7.229	4.802	5.835	5.667	3.0
tutorial_data_3069	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.66	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.312	3.0
tutorial_data_2805	5.071	4.955	6.461	5.51	6.825	4.752	6.044	5.834	5.071	4.955	6.111	5.744	6.825	4.752	6.044	5.834	3.0
tutorial_data_4761	5.071	4.955	5.902	6.286	6.825	4.752	6.044	5.834	4.857	4.964	6.564	6.517	6.26	4.602	5.635	5.472	3.0
tutorial_data_6867	5.071	4.955	6.605	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.31	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_7697	5.071	4.955	8.86	6.286	6.825	4.752	6.044	5.834	5.071	4.955	8.663	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_5910	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.31	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.454	3.0
tutorial_data_6428	5.071	4.955	6.461	6.286	6.825	4.752	6.044	8.52	5.071	4.955	6.461	6.431	6.825	4.752	6.044	7.151	3.0
tutorial_data_3518	5.071	4.955	6.96	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.214	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_4136	5.071	4.955	7.315	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.304	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_2219	5.071	4.955	8.15	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.608	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_4851	5.071	4.955	6.08	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.783	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_1871	5.071	4.955	6.461	6.286	6.442	4.752	6.044	5.834	5.071	4.955	6.461	6.286	5.764	4.752	6.044	5.834	3.0
tutorial_data_6726	5.071	4.955	6.62	6.286	6.825	4.752	6.044	5.834	4.857	4.964	6.309	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_3494	5.071	4.955	5.66	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.174	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_1088	5.6	4.955	4.0	4.0	6.825	4.71	6.044	4.22	6.044	4.955	4.71	4.733	7.236	5.106	6.491	5.277	3.0
tutorial_data_4494	4.0	4.0	6.14	6.286	4.0	4.0	4.0	4.58	4.857	4.964	6.761	6.517	6.26	4.602	5.635	4.689	3.0
tutorial_data_3314	5.071	4.955	6.461	5.748	6.825	4.752	6.044	5.834	5.071	4.955	6.461	6.428	6.825	4.752	6.044	5.834	3.0
tutorial_data_6993	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.28	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.922	3.0
tutorial_data_7320	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.844	6.286	6.825	4.752	6.044	5.834	3.0
